submission_id,QUD,RT,age,animal,comments,condition,education,endTime,experiment_id,gender,item_id,languages,modal,optionLeft,optionRight,prolific_id,question,response,startDate,startTime,timeSpent,trial_name,trial_number
2137,He is not a rat.,7186,34,rat,,non-intensified,Graduated College,1627821072130,64,female,33,English,non-modal,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,44,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,15
2137,She is not a bat.,8160,34,bat,,non-intensified,Graduated College,1627821072130,64,female,9,English,non-modal,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,0,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,16
2137,She is not literally a cow.,14547,34,cow,,intensified,Graduated College,1627821072130,64,female,31,English,literally,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,29,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,17
2137,He is not literally a weasel.,8047,34,weasel,,intensified,Graduated College,1627821072130,64,female,43,English,literally,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,39,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,18
2137,She is not a cow.,4777,34,cow,,non-intensified,Graduated College,1627821072130,64,female,29,English,non-modal,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,33,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,19
2137,He is not literally a wolf.,3143,34,wolf,,intensified,Graduated College,1627821072130,64,female,7,English,literally,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,30,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,20
2137,He is not a lion.,7455,34,lion,,non-intensified,Graduated College,1627821072130,64,female,13,English,non-modal,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,17,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,21
2137,She is not an owl.,4191,34,owl,,non-intensified,Graduated College,1627821072130,64,female,45,English,non-modal,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,35,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,22
2137,He is not actually a snake.,3175,34,snake,,intensified,Graduated College,1627821072130,64,female,50,English,actually,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,32,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,23
2137,She is not really a bat.,3198,34,bat,,intensified,Graduated College,1627821072130,64,female,12,English,really,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,1,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,24
2137,She is not a hen.,2706,34,hen,,non-intensified,Graduated College,1627821072130,64,female,37,English,non-modal,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,23,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,25
2137,He is not literally a mouse.,2901,34,mouse,,intensified,Graduated College,1627821072130,64,female,27,English,literally,<b>-</b>,<b>+</b>,60ff078e9ba1c1a233cdad5e,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,42,Sun Aug 01 2021 08:26:12 GMT-0400 (Eastern Daylight Time),1627820772559,4.99285,slider_rating_custom,26
2136,She is not actually an owl.,13556,21,owl,,intensified,Graduated High School,1627821072474,64,female,46,english,actually,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,88,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,1
2136,She is not literally a bee.,9315,21,bee,,intensified,Graduated High School,1627821072474,64,female,19,english,literally,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,60,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,2
2136,She is not an owl.,12935,21,owl,,non-intensified,Graduated High School,1627821072474,64,female,45,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,63,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,3
2136,He is not a mouse.,11258,21,mouse,,non-intensified,Graduated High School,1627821072474,64,female,25,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,77,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,4
2136,He is not a lion.,3734,21,lion,,non-intensified,Graduated High School,1627821072474,64,female,13,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,42,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,5
2136,He is not really a wolf.,4187,21,wolf,,intensified,Graduated High School,1627821072474,64,female,8,english,really,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,32,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,6
2136,She is not really a cow.,4309,21,cow,,intensified,Graduated High School,1627821072474,64,female,32,english,really,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,72,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,7
2136,She is not a chicken.,3816,21,chicken,,non-intensified,Graduated High School,1627821072474,64,female,21,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,28,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,8
2136,She is not a cow.,2651,21,cow,,non-intensified,Graduated High School,1627821072474,64,female,29,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,74,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,9
2136,She is not a hen.,3785,21,hen,,non-intensified,Graduated High School,1627821072474,64,female,37,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,79,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,10
2136,He is not literally a lamb.,2656,21,lamb,,intensified,Graduated High School,1627821072474,64,female,3,english,literally,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,70,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,11
2136,He is not really a snake.,2768,21,snake,,intensified,Graduated High School,1627821072474,64,female,52,english,really,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,85,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,12
2136,He is not really a mouse.,35294,21,mouse,,intensified,Graduated High School,1627821072474,64,female,28,english,really,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,79,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,13
2136,She is not literally a bat.,6742,21,bat,,intensified,Graduated High School,1627821072474,64,female,11,english,literally,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,85,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,14
2136,She is not a bat.,2305,21,bat,,non-intensified,Graduated High School,1627821072474,64,female,9,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,73,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,15
2136,He is not a rat.,2318,21,rat,,non-intensified,Graduated High School,1627821072474,64,female,33,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,20,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,16
2136,He is not a lamb.,1747,21,lamb,,non-intensified,Graduated High School,1627821072474,64,female,1,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,77,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,17
2136,He is not a weasel.,2687,21,weasel,,non-intensified,Graduated High School,1627821072474,64,female,41,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,83,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,18
2136,She is not actually a hen.,1740,21,hen,,intensified,Graduated High School,1627821072474,64,female,38,english,actually,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,74,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,19
2136,He is not a wolf.,2158,21,wolf,,non-intensified,Graduated High School,1627821072474,64,female,5,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,30,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,20
2136,She is not literally a chicken.,3296,21,chicken,,intensified,Graduated High School,1627821072474,64,female,23,english,literally,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,91,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,21
2136,He is not a snake.,1787,21,snake,,non-intensified,Graduated High School,1627821072474,64,female,49,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,76,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,22
2136,She is not a bee.,2305,21,bee,,non-intensified,Graduated High School,1627821072474,64,female,17,english,non-modal,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,62,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,23
2136,He is not actually a weasel.,2463,21,weasel,,intensified,Graduated High School,1627821072474,64,female,42,english,actually,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,77,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,24
2136,He is not actually a rat.,1972,21,rat,,intensified,Graduated High School,1627821072474,64,female,34,english,actually,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,31,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,25
2136,He is not literally a lion.,1878,21,lion,,intensified,Graduated High School,1627821072474,64,female,15,english,literally,<b>-</b>,<b>+</b>,6100829ccd00bdbb0ee85791,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,74,Sun Aug 01 2021 07:24:48 GMT-0500 (Central Daylight Time),1627820688143,6.405516666666666,slider_rating_custom,26
2135,He is not a lamb.,10542,40,lamb,,non-intensified,Higher Degree,1627821073696,64,female,1,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,12,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,1
2135,She is not really a hen.,7479,40,hen,,intensified,Higher Degree,1627821073696,64,female,40,english,really,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,13,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,2
2135,She is not a bat.,8175,40,bat,,non-intensified,Higher Degree,1627821073696,64,female,9,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,99,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,3
2135,She is not a chicken.,4623,40,chicken,,non-intensified,Higher Degree,1627821073696,64,female,21,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,5,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,4
2135,He is not really a weasel.,7279,40,weasel,,intensified,Higher Degree,1627821073696,64,female,44,english,really,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,4,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,5
2135,He is not actually a snake.,4679,40,snake,,intensified,Higher Degree,1627821073696,64,female,50,english,actually,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,6,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,6
2135,She is not a cow.,6391,40,cow,,non-intensified,Higher Degree,1627821073696,64,female,29,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,2,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,7
2135,He is not a rat.,5752,40,rat,,non-intensified,Higher Degree,1627821073696,64,female,33,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,3,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,8
2135,She is not literally a chicken.,10463,40,chicken,,intensified,Higher Degree,1627821073696,64,female,23,english,literally,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,99,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,9
2135,She is not actually a bee.,5680,40,bee,,intensified,Higher Degree,1627821073696,64,female,18,english,actually,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,11,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,10
2135,She is not a hen.,2424,40,hen,,non-intensified,Higher Degree,1627821073696,64,female,37,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,9,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,11
2135,He is not actually a mouse.,4087,40,mouse,,intensified,Higher Degree,1627821073696,64,female,26,english,actually,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,10,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,12
2135,He is not a wolf.,4424,40,wolf,,non-intensified,Higher Degree,1627821073696,64,female,5,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,9,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,13
2135,She is not an owl.,2695,40,owl,,non-intensified,Higher Degree,1627821073696,64,female,45,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,6,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,14
2135,He is not actually a wolf.,2263,40,wolf,,intensified,Higher Degree,1627821073696,64,female,6,english,actually,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,10,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,15
2135,He is not really a lamb.,1983,40,lamb,,intensified,Higher Degree,1627821073696,64,female,4,english,really,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,9,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,16
2135,He is not really a lion.,2200,40,lion,,intensified,Higher Degree,1627821073696,64,female,16,english,really,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,8,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,17
2135,She is not a bee.,2191,40,bee,,non-intensified,Higher Degree,1627821073696,64,female,17,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,11,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,18
2135,He is not a weasel.,2056,40,weasel,,non-intensified,Higher Degree,1627821073696,64,female,41,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,9,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,19
2135,He is not literally a rat.,4032,40,rat,,intensified,Higher Degree,1627821073696,64,female,35,english,literally,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,7,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,20
2135,He is not a lion.,3239,40,lion,,non-intensified,Higher Degree,1627821073696,64,female,13,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,8,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,21
2135,She is not really a cow.,2047,40,cow,,intensified,Higher Degree,1627821073696,64,female,32,english,really,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,7,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,22
2135,She is not literally a bat.,2072,40,bat,,intensified,Higher Degree,1627821073696,64,female,11,english,literally,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,5,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,23
2135,He is not a snake.,2615,40,snake,,non-intensified,Higher Degree,1627821073696,64,female,49,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,6,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,24
2135,She is not literally an owl.,2040,40,owl,,intensified,Higher Degree,1627821073696,64,female,47,english,literally,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,7,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,25
2135,He is not a mouse.,2047,40,mouse,,non-intensified,Higher Degree,1627821073696,64,female,25,english,non-modal,<b>-</b>,<b>+</b>,60fd7cca95936026b622beee,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,7,Sun Aug 01 2021 08:28:38 GMT-0400 (Eastern Daylight Time),1627820918889,2.5801166666666666,slider_rating_custom,26
2134,He is not literally a snake.,25448,28,snake,,intensified,Graduated High School,1627821015564,64,female,51,Spanish & English,literally,<b>-</b>,<b>+</b>,60fe159d61ad7ba04d02e9ab,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,77,Sun Aug 01 2021 08:22:26 GMT-0400 (Eastern Daylight Time),1627820546727,7.81395,slider_rating_custom,1
2134,She is not a bat.,23455,28,bat,,non-intensified,Graduated High School,1627821015564,64,female,9,Spanish & English,non-modal,<b>-</b>,<b>+</b>,60fe159d61ad7ba04d02e9ab,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,0,Sun Aug 01 2021 08:22:26 GMT-0400 (Eastern Daylight Time),1627820546727,7.81395,slider_rating_custom,2
2134,He is not actually a lamb.,17121,28,lamb,,intensified,Graduated High School,1627821015564,64,female,2,Spanish & English,actually,<b>-</b>,<b>+</b>,60fe159d61ad7ba04d02e9ab,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,65,Sun Aug 01 2021 08:22:26 GMT-0400 (Eastern Daylight Time),1627820546727,7.81395,slider_rating_custom,3
2134,She is not literally a cow.,14154,28,cow,,intensified,Graduated High School,1627821015564,64,female,31,Spanish & English,literally,<b>-</b>,<b>+</b>,60fe159d61ad7ba04d02e9ab,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,84,Sun Aug 01 2021 08:22:26 GMT-0400 (Eastern Daylight Time),1627820546727,7.81395,slider_rating_custom,4
2134,He is not actually a lion.,12265,28,lion,,intensified,Graduated High School,1627821015564,64,female,14,Spanish & English,actually,<b>-</b>,<b>+</b>,60fe159d61ad7ba04d02e9ab,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,34,Sun Aug 01 2021 08:22:26 GMT-0400 (Eastern Daylight Time),1627820546727,7.81395,slider_rating_custom,5
2134,He is not a lamb.,10225,28,lamb,,non-intensified,Graduated High School,1627821015564,64,female,1,Spanish & English,non-modal,<b>-</b>,<b>+</b>,60fe159d61ad7ba04d02e9ab,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,0,Sun Aug 01 2021 08:22:26 GMT-0400 (Eastern Daylight Time),1627820546727,7.81395,slider_rating_custom,6
2134,He is not actually a wolf.,10283,28,wolf,,intensified,Graduated High School,1627821015564,64,female,6,Spanish & English,actually,<b>-</b>,<b>+</b>,60fe159d61ad7ba04d02e9ab,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,27,Sun Aug 01 2021 08:22:26 GMT-0400 (Eastern Daylight Time),1627820546727,7.81395,slider_rating_custom,7
2134,He is not really a weasel.,16718,28,weasel,,intensified,Graduated High School,1627821015564,64,female,44,Spanish & English,really,<b>-</b>,<b>+</b>,60fe159d61ad7ba04d02e9ab,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,36,Sun Aug 01 2021 08:22:26 GMT-0400 (Eastern Daylight Time),1627820546727,7.81395,slider_rating_custom,8
2134,She is not really a bat.,10232,28,bat,,intensified,Graduated High School,1627821015564,64,female,12,Spanish & English,really,<b>-</b>,<b>+</b>,60fe159d61ad7ba04d02e9ab,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,66,Sun Aug 01 2021 08:22:26 GMT-0400 (Eastern Daylight Time),1627820546727,7.81395,slider_rating_custom,9
2134,She is not actually an owl.,5849,28,owl,,intensified,Graduated High School,1627821015564,64,female,46,Spanish & English,actually,<b>-</b>,<b>+</b>,60fe159d61ad7ba04d02e9ab,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,50,Sun Aug 01 2021 08:22:26 GMT-0400 (Eastern Daylight Time),1627820546727,7.81395,slider_rating_custom,10
